record_id,primary_category,analysis_year,document_type_mysql,metric,value
874,scraped_json_api,,scraped_json_api,estimated_value,24.96
903,scraped_json_api,,scraped_json_api,estimated_value,24.96
915,scraped_json_api,,scraped_json_api,estimated_value,24.96
1130,scraped_json_api,,scraped_json_api,estimated_value,24.96
1159,scraped_json_api,,scraped_json_api,estimated_value,24.96
1171,scraped_json_api,,scraped_json_api,estimated_value,24.96
1386,scraped_json_api,,scraped_json_api,estimated_value,24.96
1415,scraped_json_api,,scraped_json_api,estimated_value,24.96
1427,scraped_json_api,,scraped_json_api,estimated_value,24.96
345,scraped_json_api,,scraped_json_api,estimated_value,21.12
346,scraped_json_api,,scraped_json_api,estimated_value,21.12
351,scraped_json_api,,scraped_json_api,estimated_value,21.12
352,scraped_json_api,,scraped_json_api,estimated_value,21.12
366,scraped_json_api,,scraped_json_api,estimated_value,21.12
367,scraped_json_api,,scraped_json_api,estimated_value,21.12
407,scraped_json_api,,scraped_json_api,estimated_value,21.12
411,scraped_json_api,,scraped_json_api,estimated_value,21.12
413,scraped_json_api,,scraped_json_api,estimated_value,21.12
420,scraped_json_api,,scraped_json_api,estimated_value,21.12
422,scraped_json_api,,scraped_json_api,estimated_value,21.12
424,scraped_json_api,,scraped_json_api,estimated_value,21.12
426,scraped_json_api,,scraped_json_api,estimated_value,21.12
428,scraped_json_api,,scraped_json_api,estimated_value,21.12
601,scraped_json_api,,scraped_json_api,estimated_value,21.12
602,scraped_json_api,,scraped_json_api,estimated_value,21.12
607,scraped_json_api,,scraped_json_api,estimated_value,21.12
608,scraped_json_api,,scraped_json_api,estimated_value,21.12
622,scraped_json_api,,scraped_json_api,estimated_value,21.12
623,scraped_json_api,,scraped_json_api,estimated_value,21.12
663,scraped_json_api,,scraped_json_api,estimated_value,21.12
667,scraped_json_api,,scraped_json_api,estimated_value,21.12
669,scraped_json_api,,scraped_json_api,estimated_value,21.12
676,scraped_json_api,,scraped_json_api,estimated_value,21.12
678,scraped_json_api,,scraped_json_api,estimated_value,21.12
680,scraped_json_api,,scraped_json_api,estimated_value,21.12
682,scraped_json_api,,scraped_json_api,estimated_value,21.12
684,scraped_json_api,,scraped_json_api,estimated_value,21.12
857,scraped_json_api,,scraped_json_api,estimated_value,21.12
858,scraped_json_api,,scraped_json_api,estimated_value,21.12
863,scraped_json_api,,scraped_json_api,estimated_value,21.12
864,scraped_json_api,,scraped_json_api,estimated_value,21.12
878,scraped_json_api,,scraped_json_api,estimated_value,21.12
879,scraped_json_api,,scraped_json_api,estimated_value,21.12
919,scraped_json_api,,scraped_json_api,estimated_value,21.12
923,scraped_json_api,,scraped_json_api,estimated_value,21.12
925,scraped_json_api,,scraped_json_api,estimated_value,21.12
932,scraped_json_api,,scraped_json_api,estimated_value,21.12
934,scraped_json_api,,scraped_json_api,estimated_value,21.12
936,scraped_json_api,,scraped_json_api,estimated_value,21.12
938,scraped_json_api,,scraped_json_api,estimated_value,21.12
940,scraped_json_api,,scraped_json_api,estimated_value,21.12
1113,scraped_json_api,,scraped_json_api,estimated_value,21.12
1114,scraped_json_api,,scraped_json_api,estimated_value,21.12
1119,scraped_json_api,,scraped_json_api,estimated_value,21.12
1120,scraped_json_api,,scraped_json_api,estimated_value,21.12
1134,scraped_json_api,,scraped_json_api,estimated_value,21.12
1135,scraped_json_api,,scraped_json_api,estimated_value,21.12
1175,scraped_json_api,,scraped_json_api,estimated_value,21.12
1179,scraped_json_api,,scraped_json_api,estimated_value,21.12
1181,scraped_json_api,,scraped_json_api,estimated_value,21.12
1188,scraped_json_api,,scraped_json_api,estimated_value,21.12
1190,scraped_json_api,,scraped_json_api,estimated_value,21.12
1192,scraped_json_api,,scraped_json_api,estimated_value,21.12
1194,scraped_json_api,,scraped_json_api,estimated_value,21.12
1196,scraped_json_api,,scraped_json_api,estimated_value,21.12
1369,scraped_json_api,,scraped_json_api,estimated_value,21.12
1370,scraped_json_api,,scraped_json_api,estimated_value,21.12
1375,scraped_json_api,,scraped_json_api,estimated_value,21.12
1376,scraped_json_api,,scraped_json_api,estimated_value,21.12
1390,scraped_json_api,,scraped_json_api,estimated_value,21.12
1391,scraped_json_api,,scraped_json_api,estimated_value,21.12
1431,scraped_json_api,,scraped_json_api,estimated_value,21.12
1435,scraped_json_api,,scraped_json_api,estimated_value,21.12
1437,scraped_json_api,,scraped_json_api,estimated_value,21.12
1444,scraped_json_api,,scraped_json_api,estimated_value,21.12
1446,scraped_json_api,,scraped_json_api,estimated_value,21.12
1448,scraped_json_api,,scraped_json_api,estimated_value,21.12
1450,scraped_json_api,,scraped_json_api,estimated_value,21.12
1452,scraped_json_api,,scraped_json_api,estimated_value,21.12
348,scraped_json_api,,scraped_json_api,estimated_value,17.6
354,scraped_json_api,,scraped_json_api,estimated_value,17.6
355,scraped_json_api,,scraped_json_api,estimated_value,17.6
365,scraped_json_api,,scraped_json_api,estimated_value,17.6
371,scraped_json_api,,scraped_json_api,estimated_value,17.6
408,scraped_json_api,,scraped_json_api,estimated_value,17.6
604,scraped_json_api,,scraped_json_api,estimated_value,17.6
610,scraped_json_api,,scraped_json_api,estimated_value,17.6
611,scraped_json_api,,scraped_json_api,estimated_value,17.6
621,scraped_json_api,,scraped_json_api,estimated_value,17.6
627,scraped_json_api,,scraped_json_api,estimated_value,17.6
664,scraped_json_api,,scraped_json_api,estimated_value,17.6
860,scraped_json_api,,scraped_json_api,estimated_value,17.6
866,scraped_json_api,,scraped_json_api,estimated_value,17.6
867,scraped_json_api,,scraped_json_api,estimated_value,17.6
877,scraped_json_api,,scraped_json_api,estimated_value,17.6
883,scraped_json_api,,scraped_json_api,estimated_value,17.6
920,scraped_json_api,,scraped_json_api,estimated_value,17.6
1116,scraped_json_api,,scraped_json_api,estimated_value,17.6
1122,scraped_json_api,,scraped_json_api,estimated_value,17.6
1123,scraped_json_api,,scraped_json_api,estimated_value,17.6
1133,scraped_json_api,,scraped_json_api,estimated_value,17.6
1139,scraped_json_api,,scraped_json_api,estimated_value,17.6
1176,scraped_json_api,,scraped_json_api,estimated_value,17.6
1372,scraped_json_api,,scraped_json_api,estimated_value,17.6
1378,scraped_json_api,,scraped_json_api,estimated_value,17.6
1379,scraped_json_api,,scraped_json_api,estimated_value,17.6
1389,scraped_json_api,,scraped_json_api,estimated_value,17.6
1395,scraped_json_api,,scraped_json_api,estimated_value,17.6
1432,scraped_json_api,,scraped_json_api,estimated_value,17.6
343,scraped_json_api,,scraped_json_api,estimated_value,14.4
364,scraped_json_api,,scraped_json_api,estimated_value,14.4
368,scraped_json_api,,scraped_json_api,estimated_value,14.4
392,scraped_json_api,,scraped_json_api,estimated_value,14.4
599,scraped_json_api,,scraped_json_api,estimated_value,14.4
620,scraped_json_api,,scraped_json_api,estimated_value,14.4
624,scraped_json_api,,scraped_json_api,estimated_value,14.4
648,scraped_json_api,,scraped_json_api,estimated_value,14.4
855,scraped_json_api,,scraped_json_api,estimated_value,14.4
876,scraped_json_api,,scraped_json_api,estimated_value,14.4
880,scraped_json_api,,scraped_json_api,estimated_value,14.4
904,scraped_json_api,,scraped_json_api,estimated_value,14.4
1111,scraped_json_api,,scraped_json_api,estimated_value,14.4
1132,scraped_json_api,,scraped_json_api,estimated_value,14.4
1136,scraped_json_api,,scraped_json_api,estimated_value,14.4
1160,scraped_json_api,,scraped_json_api,estimated_value,14.4
1367,scraped_json_api,,scraped_json_api,estimated_value,14.4
1388,scraped_json_api,,scraped_json_api,estimated_value,14.4
1392,scraped_json_api,,scraped_json_api,estimated_value,14.4
1416,scraped_json_api,,scraped_json_api,estimated_value,14.4
361,scraped_json_api,,scraped_json_api,estimated_value,11.52
380,scraped_json_api,,scraped_json_api,estimated_value,11.52
383,scraped_json_api,,scraped_json_api,estimated_value,11.52
399,scraped_json_api,,scraped_json_api,estimated_value,11.52
617,scraped_json_api,,scraped_json_api,estimated_value,11.52
636,scraped_json_api,,scraped_json_api,estimated_value,11.52
639,scraped_json_api,,scraped_json_api,estimated_value,11.52
655,scraped_json_api,,scraped_json_api,estimated_value,11.52
873,scraped_json_api,,scraped_json_api,estimated_value,11.52
892,scraped_json_api,,scraped_json_api,estimated_value,11.52
895,scraped_json_api,,scraped_json_api,estimated_value,11.52
911,scraped_json_api,,scraped_json_api,estimated_value,11.52
1129,scraped_json_api,,scraped_json_api,estimated_value,11.52
1148,scraped_json_api,,scraped_json_api,estimated_value,11.52
1151,scraped_json_api,,scraped_json_api,estimated_value,11.52
1167,scraped_json_api,,scraped_json_api,estimated_value,11.52
1385,scraped_json_api,,scraped_json_api,estimated_value,11.52
1404,scraped_json_api,,scraped_json_api,estimated_value,11.52
1407,scraped_json_api,,scraped_json_api,estimated_value,11.52
1423,scraped_json_api,,scraped_json_api,estimated_value,11.52
373,scraped_json_api,,scraped_json_api,estimated_value,8.96
375,scraped_json_api,,scraped_json_api,estimated_value,8.96
386,scraped_json_api,,scraped_json_api,estimated_value,8.96
397,scraped_json_api,,scraped_json_api,estimated_value,8.96
402,scraped_json_api,,scraped_json_api,estimated_value,8.96
419,scraped_json_api,,scraped_json_api,estimated_value,8.96
427,scraped_json_api,,scraped_json_api,estimated_value,8.96
629,scraped_json_api,,scraped_json_api,estimated_value,8.96
631,scraped_json_api,,scraped_json_api,estimated_value,8.96
642,scraped_json_api,,scraped_json_api,estimated_value,8.96
653,scraped_json_api,,scraped_json_api,estimated_value,8.96
658,scraped_json_api,,scraped_json_api,estimated_value,8.96
675,scraped_json_api,,scraped_json_api,estimated_value,8.96
683,scraped_json_api,,scraped_json_api,estimated_value,8.96
885,scraped_json_api,,scraped_json_api,estimated_value,8.96
887,scraped_json_api,,scraped_json_api,estimated_value,8.96
898,scraped_json_api,,scraped_json_api,estimated_value,8.96
909,scraped_json_api,,scraped_json_api,estimated_value,8.96
914,scraped_json_api,,scraped_json_api,estimated_value,8.96
931,scraped_json_api,,scraped_json_api,estimated_value,8.96
939,scraped_json_api,,scraped_json_api,estimated_value,8.96
1141,scraped_json_api,,scraped_json_api,estimated_value,8.96
1143,scraped_json_api,,scraped_json_api,estimated_value,8.96
1154,scraped_json_api,,scraped_json_api,estimated_value,8.96
1165,scraped_json_api,,scraped_json_api,estimated_value,8.96
1170,scraped_json_api,,scraped_json_api,estimated_value,8.96
1187,scraped_json_api,,scraped_json_api,estimated_value,8.96
1195,scraped_json_api,,scraped_json_api,estimated_value,8.96
1397,scraped_json_api,,scraped_json_api,estimated_value,8.96
1399,scraped_json_api,,scraped_json_api,estimated_value,8.96
1410,scraped_json_api,,scraped_json_api,estimated_value,8.96
1421,scraped_json_api,,scraped_json_api,estimated_value,8.96
1426,scraped_json_api,,scraped_json_api,estimated_value,8.96
1443,scraped_json_api,,scraped_json_api,estimated_value,8.96
1451,scraped_json_api,,scraped_json_api,estimated_value,8.96
384,scraped_json_api,,scraped_json_api,estimated_value,6.72
388,scraped_json_api,,scraped_json_api,estimated_value,6.72
394,scraped_json_api,,scraped_json_api,estimated_value,6.72
640,scraped_json_api,,scraped_json_api,estimated_value,6.72
644,scraped_json_api,,scraped_json_api,estimated_value,6.72
650,scraped_json_api,,scraped_json_api,estimated_value,6.72
896,scraped_json_api,,scraped_json_api,estimated_value,6.72
900,scraped_json_api,,scraped_json_api,estimated_value,6.72
906,scraped_json_api,,scraped_json_api,estimated_value,6.72
1152,scraped_json_api,,scraped_json_api,estimated_value,6.72
1156,scraped_json_api,,scraped_json_api,estimated_value,6.72
1162,scraped_json_api,,scraped_json_api,estimated_value,6.72
1408,scraped_json_api,,scraped_json_api,estimated_value,6.72
1412,scraped_json_api,,scraped_json_api,estimated_value,6.72
1418,scraped_json_api,,scraped_json_api,estimated_value,6.72
369,scraped_json_api,,scraped_json_api,estimated_value,4.8
378,scraped_json_api,,scraped_json_api,estimated_value,4.8
381,scraped_json_api,,scraped_json_api,estimated_value,4.8
406,scraped_json_api,,scraped_json_api,estimated_value,4.8
412,scraped_json_api,,scraped_json_api,estimated_value,4.8
625,scraped_json_api,,scraped_json_api,estimated_value,4.8
634,scraped_json_api,,scraped_json_api,estimated_value,4.8
637,scraped_json_api,,scraped_json_api,estimated_value,4.8
662,scraped_json_api,,scraped_json_api,estimated_value,4.8
668,scraped_json_api,,scraped_json_api,estimated_value,4.8
881,scraped_json_api,,scraped_json_api,estimated_value,4.8
890,scraped_json_api,,scraped_json_api,estimated_value,4.8
893,scraped_json_api,,scraped_json_api,estimated_value,4.8
918,scraped_json_api,,scraped_json_api,estimated_value,4.8
924,scraped_json_api,,scraped_json_api,estimated_value,4.8
1137,scraped_json_api,,scraped_json_api,estimated_value,4.8
1146,scraped_json_api,,scraped_json_api,estimated_value,4.8
1149,scraped_json_api,,scraped_json_api,estimated_value,4.8
1174,scraped_json_api,,scraped_json_api,estimated_value,4.8
1180,scraped_json_api,,scraped_json_api,estimated_value,4.8
1393,scraped_json_api,,scraped_json_api,estimated_value,4.8
1402,scraped_json_api,,scraped_json_api,estimated_value,4.8
1405,scraped_json_api,,scraped_json_api,estimated_value,4.8
1430,scraped_json_api,,scraped_json_api,estimated_value,4.8
1436,scraped_json_api,,scraped_json_api,estimated_value,4.8
356,scraped_json_api,,scraped_json_api,estimated_value,3.2
370,scraped_json_api,,scraped_json_api,estimated_value,3.2
612,scraped_json_api,,scraped_json_api,estimated_value,3.2
626,scraped_json_api,,scraped_json_api,estimated_value,3.2
868,scraped_json_api,,scraped_json_api,estimated_value,3.2
882,scraped_json_api,,scraped_json_api,estimated_value,3.2
1124,scraped_json_api,,scraped_json_api,estimated_value,3.2
1138,scraped_json_api,,scraped_json_api,estimated_value,3.2
1380,scraped_json_api,,scraped_json_api,estimated_value,3.2
1394,scraped_json_api,,scraped_json_api,estimated_value,3.2
390,scraped_json_api,,scraped_json_api,estimated_value,1.92
405,scraped_json_api,,scraped_json_api,estimated_value,1.92
423,scraped_json_api,,scraped_json_api,estimated_value,1.92
646,scraped_json_api,,scraped_json_api,estimated_value,1.92
661,scraped_json_api,,scraped_json_api,estimated_value,1.92
679,scraped_json_api,,scraped_json_api,estimated_value,1.92
902,scraped_json_api,,scraped_json_api,estimated_value,1.92
917,scraped_json_api,,scraped_json_api,estimated_value,1.92
935,scraped_json_api,,scraped_json_api,estimated_value,1.92
1158,scraped_json_api,,scraped_json_api,estimated_value,1.92
1173,scraped_json_api,,scraped_json_api,estimated_value,1.92
1191,scraped_json_api,,scraped_json_api,estimated_value,1.92
1414,scraped_json_api,,scraped_json_api,estimated_value,1.92
1429,scraped_json_api,,scraped_json_api,estimated_value,1.92
1447,scraped_json_api,,scraped_json_api,estimated_value,1.92
48,pdf_two_column,,pdf_two_column,rating_score,10.0
80,pdf_two_column,,pdf_two_column,rating_score,10.0
